,price,units,profit
47,6.529547648787829,412.8474731944391,1044.3173551269895
48,5.454762749600203,439.6440010930961,639.5777158754271
49,6.837110897181017,584.8390012909047,1659.2531036588882
50,6.823577208523261,429.88303291273195,1213.8079340632448
51,6.789750962847467,465.6051582484564,1298.9224385303787
52,7.172559968317749,316.7289546688704,1004.8416023895853
53,8.066914410044383,615.1653114931038,2501.8246698707453
54,7.491164963094059,450.97279339178766,1574.4204155980651
55,7.6131189282547735,423.76212740623856,1531.1029636089916
56,4.505346585573666,557.5796220789081,281.77095820303146
57,7.534340623389275,501.83449350668343,1773.6540366186525
58,6.53023436574058,340.6410484351924,861.9016871326252
59,8.087694610512845,581.2022544954901,2375.7773233191297
60,6.842488957284074,543.6837987178302,1545.4151941096893
61,7.5757891063577985,434.5803402886735,1553.9676466415037
62,6.465838737060322,466.7521848505391,1150.9356180119992
63,6.620687482773409,476.02247180567156,1247.5061333799815
64,8.547057890931935,395.791265944732,1799.6857989759337
65,8.364765483347409,437.69712058702873,1910.4452840988115
66,7.364948116147039,576.3301002230736,1939.3208850244655
67,6.796086507317536,499.61303880386004,1396.9612766793857
68,7.093952556387077,533.2902971121963,1649.9748780467035
69,6.067239886228535,503.5960143308629,1041.0537673704766
70,6.579876157492268,336.8026146494283,868.909035315116
71,7.189129961942945,458.54041482524843,1462.3449756809468
72,7.014391405616121,507.6273896169031,1530.1876405165387
73,7.223921593208368,503.5457163699322,1623.3919081726008
74,8.647840249753278,506.1937698901126,2352.7077778696143
75,7.6676336005342645,578.7309248408383,2122.5729856145285
76,7.270549899430203,576.617905235097,1885.857631976301
77,7.5630782379832215,605.6298252832011,2157.9064507401545
78,6.352265695810683,536.4958232248006,1261.9807209174107
79,4.617935542103636,501.4443325516562,309.86027547010355
80,4.559801589432325,382.42222258351296,214.08056803649308
81,6.933282603253555,442.508458128053,1298.002362019572
82,5.805852852811946,514.5714377111252,929.2402987661801
83,6.510062161810615,498.6512553639048,1251.6456480283
84,6.648631517188532,547.6274297237296,1450.4632700432182
85,7.656019595891614,600.4415001545786,2195.225890751697
86,5.261427482085864,593.2110043442478,748.292663555591
87,4.400611728918495,535.3832792440513,214.48082113201278
88,7.443812046589502,575.6408030787759,1982.3987321511438
89,5.786524146926362,611.45183283347,1092.3734640393754
90,7.271426439884823,400.2011398367245,1309.2285901339037
91,6.4781260608540725,485.5096499074032,1203.1541162316728
92,5.685903988779513,523.422324060914,882.4397839505377
93,6.758910120883209,422.5964793194314,1165.9057038439912
94,7.499734796009282,592.2403770611807,2072.684255202671
95,7.497251501325472,418.677399645586,1464.2201644815702
96,8.892430042695501,652.0747517781201,3190.2301056824867
97,9.42842686603175,420.06400005623726,2280.2867033580405
98,7.663821195663574,350.2877710302799,1283.3917600824882
99,4.884842381215989,640.2142823242666,566.4887300602898
100,8.58081924843087,640.5067263178012,2934.045540666027
101,6.723387233554241,472.4741163484369,1286.729976648154
102,6.5896468537251645,533.5414710931392,1381.6839919482436
103,6.916053358158871,674.9891422001124,1968.3043548334135
104,7.8719825821829215,479.27292482188324,1855.7364170221967
105,9.131158102165683,405.250842373838,2079.406143255987
106,6.978758492960855,583.6589595583841,1738.579082777233
107,4.434581320453995,442.52133466196955,192.31150594646274
108,7.799664457729913,453.9980631851864,1725.0403045629719
109,6.497225638935038,527.5674290535983,1317.4549100996871
110,8.153002341973668,516.4890399823125,2144.9801926502755
111,6.873325612289699,448.7547607388367,1289.4185476678354
112,6.33476215280408,595.8838921111814,1391.247158766776
113,9.104206008579048,466.71819515856964,2382.22581604154
114,6.970596205931198,554.5703144483558,1647.4044720223571
115,6.914821644755997,621.4117188852914,1811.3043285118763
116,8.070501020512411,533.8395950795219,2172.9946165611263
117,5.012805321308114,481.1730830440246,487.334658977219
118,6.793017970604402,515.1929612745149,1438.9431991686179
119,6.841659687128782,567.0893409541906,1611.4749191899525
120,6.140414956063197,482.3509595640078,1032.4312079222368
121,6.8330630295432195,540.6176736103587,1531.6039442231702
122,6.196616024201185,510.1182841578564,1120.5339972191607
123,8.268605470167435,560.9919637738717,2394.6533652851203
124,5.338642628264531,389.54429514598905,521.4605990796811
125,7.574065400060859,376.69786987483155,1346.3428229962633
126,6.2715611563387625,326.11408492053647,740.7880878404512
127,5.9369157970089645,483.3381128111945,936.1852260005036
128,7.0593958599045425,472.83138816844547,1446.5783913954597
129,6.9893728869989795,640.4879342798688,1914.657265186224
130,6.890989566463408,526.2009669804477,1521.2415054034304
131,5.231101274056297,476.406522476999,586.5046767901636
132,6.779623318280512,491.6847473284718,1366.698388917082
133,5.489544983661996,496.0093319886796,738.8282123132752
134,6.117110407907042,565.1545189171193,1196.4945140751304
135,6.783822848259642,602.1519610617646,1676.2843873280906
136,7.524426297417276,517.4582575407029,1823.7434906921746
137,6.525527247279418,550.179863076453,1389.4942351040413
138,6.8179281485756915,625.2033046691834,1761.7779908098357
139,7.170482542900556,529.2271650738526,1677.9054880954006
140,7.171871473849831,530.0982965007665,1681.403665007171
141,6.600943364636852,652.301330664664,1696.598817736047
142,6.624029601120638,557.493436566478,1462.8792799809087
143,7.039585502162085,597.2220527481645,1815.3074931048009
144,9.303852178247167,450.4043544750635,2388.8781165745745
145,7.077372526476255,437.5679327012759,1346.5595345619172
146,7.329590544793224,620.1400729632124,2064.8125233856927
147,10.63134204979724,533.9861076135337,3541.0445294251804
148,6.55165558438739,490.3387823803699,1251.1756923025841
149,9.333063020469588,444.3611529878476,2369.8060327327194
150,6.016645432599878,563.6934187999723,1136.7697584095745
151,6.785130813879078,654.7553705710493,1823.5793581302435
152,7.721827900670564,485.49506415482995,1806.9290754092915
153,7.568297683810302,580.8646260134096,2072.697899610987
154,5.950400722236111,487.90824408601026,951.6165916503072
155,6.679954102374275,548.6629196303402,1470.391442283977
156,8.371501412269454,655.8589600460939,2867.0883700910754
157,5.547848318669315,508.6506436613816,787.3140435813344
158,5.659199576444222,444.97502563167376,738.30237405633
159,6.467250188789348,646.6664465514425,1595.4879123377832
160,7.398608858782117,534.5370276476499,1816.6822775103642
161,8.205714701651683,591.3974664487943,2487.249019163252
162,8.412336846752293,521.8218965759528,2302.4539817042405
163,6.197406299280611,374.06452800791106,821.9717501820123
164,9.021932213619845,524.1716461617767,2632.3544753259694
165,6.541302767576956,447.48806861155276,1137.2026672202057
166,8.020101895012553,586.8245868488921,2359.0946336311895
167,8.733214863931728,520.5256425646717,2463.759708444718
168,6.913298119880006,444.4899418506571,1294.9317118990923
169,7.423703989526415,490.816979786666,1680.4120518229145
170,6.923315795544538,459.0250356978365,1341.8751374058809
171,6.822410736815451,584.4901789649606,1649.6713566738892
172,6.924850424499356,412.7861221486817,1207.3376645940148
173,7.557803651841982,597.010072995132,2124.0446178885286
174,5.565086086151656,470.71211071949006,736.7049750701515
175,5.560300631362915,554.7943828215929,865.64602579313
176,7.975989011483356,413.1760304603615,1642.7833569187096
177,5.040664409279335,570.0047580942955,593.1836648686105
178,4.181476231726741,486.3707409385698,88.26472928767454
179,7.040201013162788,508.03431705804354,1544.526445441329
180,5.363217833422051,461.6844116831274,629.3764234194072
181,4.827418747140313,472.3622789077421,390.84140501018703
182,6.671579139768275,432.3452566916178,1155.044568955086
183,7.4782099133058235,557.8841109888249,1940.438045317137
184,8.349470333157525,423.88657617707617,1843.68208770591
185,7.350207156417635,560.1066501072683,1876.473307546478
186,4.538023856892506,540.3939026354561,290.74481173712155
187,6.3699111127813,622.031167214614,1474.1585756782367
188,8.929989120291975,463.1927889264091,2283.535410004894
189,3.6845306349130778,506.89614160648637,-159.9102039576089
190,7.389099176475153,512.7134213284274,1737.6366339919314
191,4.77782678419636,480.1990045457382,373.511647480105
192,6.749855997020676,396.0681927951015,1089.130495186751
193,6.167949963980486,560.0297056750759,1214.116380246283
194,6.20511689477399,444.43718819589753,980.0359523566211
195,7.628098638363967,462.94356403279033,1679.6049143067285
196,4.814727489818425,547.8220685832432,446.325698803963
197,6.237353464750507,424.9579227871864,950.78108092109
198,7.7990462785031545,532.9887836961633,2024.849055184832
199,4.181765578830886,484.9977114660683,88.15588975628486
200,7.024602684832458,351.7507286379879,1063.9061982302317
201,7.21403032615005,475.6455815716453,1528.7393236705454
202,8.280999442530636,352.8932123240071,1510.7356452319195
203,6.928755332132141,524.5785321729975,1536.3621732237184
204,6.653238875341962,388.0108463774554,1029.4854616630023
205,6.991447245345665,565.8140749079668,1692.6029557612428
206,8.454978229455914,427.767381525235,1905.694371966284
207,10.301170590329376,451.94171113894333,2847.7618187718435
208,7.740844004379553,471.7219027411021,1764.6380516035663
209,7.420986847707568,361.1374308206832,1235.4464010524591
210,4.157409894044637,572.0500568553615,90.04633883783097
211,7.675886256301661,567.9100469255195,2087.5727363091487
212,8.077306301783276,456.83864957088434,1862.6711047935282
213,5.789694535245605,564.5219781378173,1010.3218992992906
214,9.481823439602874,510.13291578032937,2796.458575037568
215,7.509030304480371,484.1283683132,1698.8211156696532
216,7.240427803227238,500.95438283225906,1623.306510278194
217,5.874708597419339,491.13747556583075,920.7396479580934
218,7.365140538511632,540.4364700780517,1818.6446739497803
219,6.816383322835088,444.9425746424722,1253.128846842365
220,7.827441768405943,482.37556199757387,1846.2643740478045
221,7.246165078711536,478.23705574342836,1552.4364297001396
222,7.335776407178367,386.8541260539332,1290.4588667103162
223,7.7645731283391015,568.8143010850426,2141.3430328797385
224,6.975984239102917,501.86515583711645,1493.542793926188
225,5.7711861398589575,473.86757438277283,839.3076798753508
226,6.051053575899614,578.9848196214534,1187.5288846761748
227,7.7808477248443415,660.861364162439,2498.6161851310853
228,9.339439953580476,474.47788062320507,2533.4461528897286
229,7.387424544583824,455.45381490736804,1542.8154315415563
230,8.216328400013651,427.167458787605,1801.07828804784
231,6.997791279568621,476.08341008655213,1427.1986951047577
232,8.847511404270806,392.45394163334777,1902.4249577186827
233,8.085898235295764,492.7866806097239,2013.4762286805278
234,10.355746384716387,372.46153781641954,2367.271072422614
235,8.52406686026231,553.0143579721586,2501.873930151081
236,6.9348430647319494,449.70790018594084,1319.8221120158762
237,7.737708926538132,438.4919607804022,1638.9553160241178
238,5.9525386367018465,462.31289613108305,902.6837919414672
239,6.963101609655986,325.54685301940214,964.6284042002312
240,6.97033177416598,487.1598213467412,1447.0262964432477
241,5.508707964212446,525.7753712771773,793.2414900326332
242,4.82661446530496,509.95528279519493,421.53641341718975
243,6.150226232461861,585.2593311133139,1258.43996655293
244,9.830403805623353,451.0385111353325,2629.736651806134
245,9.904080126037245,516.5177208406723,3049.562010361467
246,4.631541694826673,527.6637003656493,333.24162762743595
247,8.272223764917333,547.1729114650644,2337.6451158800564
248,6.905919083276616,545.1775741623475,1584.2419165328179
249,7.9320037258669105,450.966626966221,1773.202457472814
250,7.165612547523473,474.3588702931309,1501.6363918289949
251,7.393856164739098,520.6010245714924,1766.8449966114504
252,6.86529082410642,396.07934390410804,1134.8825097065321
253,6.684376178980874,436.2755941077552,1171.1278122935867
254,7.480431711608368,561.2325099528646,1953.3314252255088
255,8.809744553468427,535.1177857912122,2573.7798556733674
256,7.470735638047692,515.009656369704,1787.4623683010273
257,6.616460143796427,419.9593094027613,1098.806795068597
258,9.384029284641095,452.82827843100387,2438.040711986136
259,7.553245287781822,518.1968374570839,1841.2804708378262
260,8.180733685943483,512.7234189792242,2143.560069298557
261,6.469748881153605,507.2343384790218,1252.7414399412532
262,5.5620553774403705,443.53652069137036,692.8286072371473
263,9.281701969856254,467.18276092010905,2467.5201086346233
264,10.531413773962319,391.5096168761654,2557.111304303697
265,4.863279602615387,518.1165475596586,447.27944728575847
266,6.955259197126279,544.6470401668141,1609.5731746405831
267,7.258236291507827,562.2951084903093,1832.0903290204565
268,5.021258248954032,530.672601918124,541.9537722027834
269,8.686563109675111,567.8501608729342,2661.265615770171
270,7.418891874997781,426.64674956583804,1458.659105584857
271,6.092252061832708,552.4632119338414,1155.8922942553002
272,5.9170562296405125,477.6170892559496,915.618816340887
273,6.445627002242682,464.26033059535143,1135.4076005741056
274,7.690878149467023,451.85515513504157,1667.742318811957
275,5.612340066837916,543.8994910173966,876.9509417000978
276,7.966194206208099,515.2007750636361,2043.3863290913157
277,7.38830919301328,610.7511736842517,2069.4138164380006
278,7.594172157544118,371.0181202752585,1333.5029978376888
279,6.2967122467813255,448.1394363869508,1029.2473318155908
280,8.738749558915886,369.70527201563095,1751.940694692949
281,6.607585036686521,520.8433151199143,1358.143234964891
282,6.303802841235767,511.78554810206504,1179.052999820942
283,7.267688403379667,543.4790154794645,1775.9200763624447
284,8.646574588319243,327.96631632787876,1523.9199512737919
285,6.589089205758689,550.9003884546081,1426.3302491960944
286,7.078999004486497,563.9712271063571,1736.4668468195016
287,5.88370556083514,492.2824483122285,927.3151853872822
288,5.100057334791579,522.1443636555031,574.3887370593177
289,6.247370498756243,590.7938730248807,1327.7327210820583
290,8.307927002495568,626.2885999431518,2698.0055710502475
291,6.6435591620007255,587.984348247118,1554.371410921694
292,6.743626105642284,531.8105864665342,1459.0894082865166
293,6.934999274786488,646.7901293585767,1898.3285606064815
294,7.289522548403693,607.7829436809877,1999.315697773781
295,5.835801858656497,577.9822814675274,1061.0609465886093
296,8.16035967179533,602.4648707784738,2506.4705520601474
297,7.492789781997748,491.4325430669445,1716.4705649653918
298,6.350667082149242,409.7764632907092,963.2480432970073
299,6.735283852732663,556.4075504711121,1521.9325883421673
300,7.644278136540775,465.5260872784342,1696.5065418581703
301,6.7433300161392316,478.24332822007693,1311.9792773244635
302,7.518336986476147,371.9799340906974,1308.7507603382599
303,7.291558237690136,544.6494783167217,1792.7454770070406
304,7.524993950274186,367.6494567206425,1295.962110761856
305,6.387168586898666,510.44708670064097,1218.5232506457098
306,6.980604546169287,568.6747003267405,1694.9943970853399
307,7.011727241668614,566.5399463725255,1706.2637899836104
308,6.822589005509708,521.5948916491506,1472.2480064989197
309,6.046067799586658,400.5204712732382,819.4920393474457
310,8.26523265949065,404.7161479193809,1726.2085319289922
311,4.82958829507556,471.9084797142437,391.4897511178388
312,8.424331504892395,508.8989508289419,2251.5376609591735
313,5.382709095509804,510.6838071483821,706.1271450736425
314,9.318623138892896,469.8442663645802,2498.9245867628138
315,4.982556670339225,442.6430447539473,434.92187620225496
316,5.726857433657862,373.52292677948446,645.0208427507941
317,6.819088566156458,553.613844354594,1560.6864586859572
318,7.897918428877563,625.3139913219658,2437.4229306088746
319,8.87707802543725,522.3986938759134,2547.779190419338
320,4.360915892307154,461.4269273646771,166.53631122437068
321,6.6281009623081735,554.9395438364045,1458.4371491793133
322,7.003611690064925,451.8116446823377,1357.0667376753295
323,8.187810173134942,606.5282759222339,2540.025284201128
324,6.9266413047541,510.47211821701484,1493.9687860992335
325,7.372845789837612,513.8193353658611,1733.0333820259045
326,8.012468608616619,419.4418951692681,1682.9974375053507
327,7.539658630758912,498.35390081536224,1764.0026861934678
328,7.770906371723376,436.2448431828693,1645.0384587897468
329,7.6805654647284625,604.1409851508674,2223.5804457733134
330,6.0384177533745715,549.5878798305922,1120.2896912861697
331,5.935048773303034,591.5339482115082,1144.6470408537796
332,8.683951831736483,394.5948373797698,1848.2632113387322
333,6.030697486325732,476.8096637108523,968.2561855534452
334,7.677875718878749,501.7548790036343,1845.392086316411
335,7.061022220199578,572.1763028659252,1751.4443769442405
336,6.661381477182542,461.3488651529114,1227.8253242371447
337,6.534061472449268,430.3644795422408,1090.5700467186734
338,8.157990416547452,484.80615944311677,2015.8193648476556
339,6.810526533843591,423.7096599949898,1190.8472420617652
340,4.564157826128776,552.0547441551906,311.44600436666985
341,7.655913334993186,460.0730224709322,1681.9870979221007
342,5.7612120563102085,565.9692647418144,996.7918925643078
343,7.442915989297898,539.1882027487256,1856.3796844843844
344,7.208765739463066,491.94254779673696,1578.5283931543415
345,7.0613317563216595,566.93295634072,1735.5698629511671
346,7.01750142590685,477.7114030709364,1441.4948399385128
347,6.903637999613944,432.4123069083524,1255.5688058398193
348,6.4908582208404235,531.4336861129398,1323.7259658859452
349,6.681160148793093,534.0170199753163,1431.785152735063
350,6.702146877932083,417.9230538096509,1129.2894750675903
351,4.963444845990554,640.6118420686863,617.1941775215906
352,6.8516928753282675,455.8132047403262,1299.8392684385333
353,5.610612708908095,340.846223404272,548.9712591982482
354,6.689865865955922,402.7287496252485,1083.2863168560648
355,5.434363327139655,446.10691424938415,639.8793977827515
356,12.367620218991103,551.7969196868255,4617.227061948491
357,6.086756102248098,463.95174335025547,968.1541315847892
358,5.554653876723738,441.6321916715583,686.5851988681891
359,6.05239094177268,459.39227489282683,942.8525437103829
360,9.20268241144846,462.8780408463251,2408.207441756898
361,7.755534883172075,603.9820729184286,2268.275743655738
362,5.37957985399929,498.334680938651,687.4924863721267
363,7.867874977737782,520.0283578999154,2011.4046732351503
364,7.626647415950911,605.9835092035006,2197.6885277617407
365,6.620922048820394,562.5770119854731,1474.4704948722215
366,7.122011003617319,345.52388906198325,1078.7293836641618
367,6.3820770158810145,518.6947066546943,1235.5707389812924
368,6.085597731056154,537.7923775851779,1121.6185624709415
369,6.147848589669503,354.3144535424624,761.0137993406986
370,6.238719790851711,525.3675385854693,1176.15070610234
371,9.808806296945324,427.3421147501424,2482.3475671105584
372,6.65920489688427,547.1206865032154,1454.906008736034
373,6.995272080321078,383.0123033655298,1147.2260586902382
374,5.349759253458343,474.93547385255766,641.0485506281126
375,7.018394320510766,607.1956816334585,1832.7559968810947
376,7.585392556039289,421.3484758953068,1510.6996889735328
377,8.656072245047035,505.60225160080415,2354.120610711792
378,7.567920943406089,528.8209154146931,1886.7912194192636
379,5.968898307708373,502.65929686887006,989.6850389589988
380,4.763147041950879,460.761884757047,351.62906939605233
381,6.651404136502114,292.89359939774926,776.5793009981854
382,8.734292618761746,462.60646816004817,2190.1143876015567
383,7.848349785034674,573.4799502471418,2206.9514432552837
384,8.251437210032506,512.2181394573165,2177.663257742455
385,5.192643204221596,482.3701463210217,575.2954769291437
386,7.724259218565322,668.6850246447866,2490.356367349926
387,7.554234565382434,407.1721961089691,1447.1854934731732
388,6.374820700362904,485.7490694385262,1153.5669452846298
389,7.171356764978609,590.269495214225,1871.955156808141
390,5.395881430348634,595.2180406430307,830.8538099421052
391,6.187024673762935,563.8478729243172,1233.14921033423
392,9.262690476644652,413.97456708784654,2178.6200117863027
393,7.019030619501885,423.0538349709025,1277.2124814748522
394,9.16607051463451,457.8553269803091,2365.3129046813174
395,7.711233208714686,430.6938723934891,1598.4054020166423
396,4.541622380355199,670.1672118004593,362.97756049137166
397,7.877083093298199,534.976617553153,2074.148799225186
398,6.714480114847403,501.654746066447,1361.7318327161936
399,5.077974366708684,506.69748504401934,546.2069005532097
400,8.67592530906399,542.9319604562029,2538.7092949968883
401,8.765566528803065,401.5258376416755,1913.4980923147825
402,5.223261427910244,555.8999711866549,680.0109925290509
403,8.113796172578047,442.83798641123275,1821.7452135706983
404,6.860336275035467,466.7746005148998,1335.1323221179566
405,6.58185758689801,443.32654502285254,1144.6060037405339
406,7.187203786853606,449.504423444489,1432.662200609722
407,5.528931723848603,533.515439495178,815.7086806072078
408,7.956374260574862,441.0648958106956,1745.0178010285695
409,7.452565964963924,467.8120617388829,1615.1520023592689
410,6.62339302879051,489.22060997832705,1283.417937757784
411,6.7005641458564735,554.3431746655857,1497.0393020021334
412,7.370344856225337,497.5196700539852,1676.8128608373759
413,6.940143170663017,350.16702147280716,1029.5411767746841
414,8.576675842763224,470.43048882129585,2153.0078538877196
415,5.392825586007343,506.1735703409355,705.0114997315427
416,6.3613129754942435,505.67423060037555,1194.055122089735
417,6.7384695038445,599.8856783122831,1642.768635851259
418,5.656911369899134,519.6942660417283,861.0873382759247
419,5.644553889851504,381.7726987411184,627.8457767538125
420,9.330250723373393,487.04882008855327,2596.0923255951684
421,6.732964733977572,604.1043378264451,1650.9958509225478
422,5.46765985433267,579.5080364589946,850.5206803740195
423,7.170165110203776,598.740844099236,1898.1073340173564
424,6.769522879426138,507.35830513419234,1405.1404341360137
425,6.352665796661796,543.5796074304336,1278.8611501644275
426,6.636545149644606,575.0405693372226,1516.120423934927
427,8.804740265054463,482.1740989047239,2316.7213077738797
428,6.737540823455491,630.4205514050241,1725.8019954165745
429,7.223883789637812,534.8313821864408,1724.2342232204517
430,5.893078267443352,578.8053935593457,1095.7239116261935
431,6.1829464515795625,490.48125770959075,1070.694321083432
432,7.109896208094738,516.0189800677572,1604.7654694176322
433,7.10528529800654,529.6218684334692,1644.627001549206
434,7.917873972124294,319.04969644397136,1249.9965015119924
435,7.533202208434646,556.859584807526,1967.4975148299507
436,5.819828656999952,272.0843857855643,495.1469623748004
437,7.511268499722637,542.3897588223789,1904.476074725177
438,5.436285923270733,600.2250212400251,862.0947488019244
439,5.943238995864656,558.442360733118,1085.186972319312
440,7.786912803284194,498.717905658236,1888.6012221642527
441,6.404536798365884,487.6462111088813,1172.5632591950034
442,6.023236632377517,542.5578666624139,1097.7229510159923
443,6.993696052615653,578.7125897484964,1732.4895955290556
444,5.281120737332894,343.5604888211388,440.1424667569868
445,7.7775532938201835,592.0479087082464,2236.4925276401873
446,8.386305271452889,439.5586588646374,1928.038462490721
447,7.079564451101905,445.6991667750907,1372.5593098863085
448,5.93138925551055,398.69596390457116,770.0371009007107
449,7.403492627678189,540.8285522552119,1840.705990438482
450,9.611664191932796,534.3846243382307,2998.787061118308
451,4.87971521810674,567.6073504732125,499.3328241205308
452,8.538001888499906,546.0043087426185,2477.7685842030883
453,8.26728128496142,514.9685243045246,2197.5155461088984
454,8.001162813468474,471.8755136515629,1888.0507578089687
455,6.137516973091578,492.4159178730281,1052.547382274066
456,6.789569296255237,445.78283229394776,1243.5421017648944
457,6.857102352458573,482.1154212879185,1377.4531043182678
458,6.242949335115613,421.4936503809624,945.3889028774322
459,5.996773928730214,634.4389731848722,1266.83120102592
460,6.385525141605817,506.73868140350174,1208.8378647122336
461,6.299850096699207,635.5719555078882,1461.7202233341209
462,6.209011469585407,497.98804128403634,1100.0612949128076
463,6.11745289003994,553.6155164605304,1172.254775300304
464,6.874639327504274,526.7710670267203,1514.2768258663998
465,6.252054660625287,414.4173192839995,933.2904553373688
466,6.318020752131316,520.1930937585643,1205.8183864477433
467,9.11017343017553,503.4417948314653,2572.6748835876347
468,6.843135658574534,443.9863637296768,1262.313462640687
469,7.13447426845263,487.0221475486233,1526.5583896576998
470,7.322442093007748,528.5692827190145,1756.1408339765665
471,6.836153612309525,590.4638300448914,1674.6461245199364
472,7.859468013463166,507.8195865659724,1959.9134509614598
473,8.637060759995038,576.5319343058612,2673.4136094537457
474,6.526695211515794,447.51621940001456,1130.7370886336685
475,7.167299901117427,429.3641533910148,1359.9250405787288
476,8.283509828412171,415.6361615013433,1780.3815828345125
477,5.7683512802857235,445.9325003753737,788.565307959806
478,7.752757517657477,379.2511552813806,1423.2376240624842
479,6.925147487374181,471.5111596107578,1379.2396838042946
480,7.025868179011719,518.3821855741166,1568.5561598952675
481,7.484004459867118,511.13797434832134,1780.8069822369962
482,7.70891230186969,582.377926444196,2159.98865572624
483,7.750046247115146,583.2711126559948,2187.293647066289
484,7.633302263374536,448.6600062130315,1630.1174160594408
485,6.1403933671023,345.5630733105769,739.6409100294446
486,6.026541427829905,559.5487164231072,1133.948654720474
487,5.559799759051536,550.3930181245614,858.5028970543387
488,7.886197729606923,577.776149362969,2245.3523598754005
489,6.73386255186529,466.4761728027596,1275.2817401629063
490,7.190675846842526,371.2726186350542,1184.6105768728435
491,8.840395022014574,447.83551280558015,2167.700786865474
492,7.194041973851602,459.1134615306978,1466.4276668893517
493,5.536977609597544,521.0361561224647,800.8209057509987
494,5.630541693159072,390.3144447812857,636.4239756581209
495,6.174554095923277,540.811183183162,1176.0231735120587
496,6.898925673900084,662.3510708735523,1920.106524490555
497,7.947463422555513,528.6186103739981,2086.7026289334817
498,6.657132646474035,497.97703883183436,1323.1910470745354
499,4.397943933327637,364.34873359339156,144.99036814909763
500,6.940481654526933,564.4019105438638,1659.6134637341827
501,5.959762896991434,463.4737180232138,908.2985963125643
502,5.357314567291816,420.486740220408,570.7327778542093
503,6.988386438648638,582.4923912929041,1740.7123627557305
504,8.423564239198175,572.9330683507028,2534.4062326102526
505,6.864508767725008,499.19244247411433,1429.9411282491621
506,6.46856612532679,499.502755010029,1233.055580525164
507,7.150377926341652,536.2066242824837,1689.2535130977085
508,7.1139666704953495,564.1919524531829,1756.8749357009085
509,6.466934321485309,516.0960942536119,1273.175168098752
510,5.758359954392873,481.7052130078508,847.0111563752936
511,6.693107999605581,601.4668443766225,1619.815170088207
512,8.51887727117931,463.39552988215564,2094.027527550566
513,6.441002969103899,442.6557984642665,1080.5241183423316
514,8.424097810684174,488.7042092747378,2162.0752223245076
515,6.377201083541271,603.904921046826,1435.6034326684205
516,5.221643119201454,473.5996462393063,578.5697490844915
517,7.249347661539253,500.328769997892,1625.742118793461
518,8.238226770950646,581.823372494827,2465.899393272366
519,5.989338329772622,599.6769331711992,1192.9603086379614
520,7.173248989839308,554.131021828415,1758.3957052556416
521,5.546063579619728,493.9902909555299,763.7403975320976
522,9.239149526036716,514.8525660199344,2697.3895772421265
523,6.89748272860939,621.5664123558531,1800.9779444847863
524,6.225363773924871,361.19276613497857,803.7852971604991
525,7.564612431572297,457.3976965612315,1630.4455153346992
